sno,sna,sarea,lng,lat,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624
145,樹德公園,大同區,121.516149,25.066688,30,31,19,25,26,25,21,15,18,20,19,11,12,18,9,12,19,26
146,捷運士林站(2號出口),士林區,121.526556,25.092546,24,16,15,11,11,18,15,9,5,7,13,4,20,6,4,1,0,15
147,士林運動中心,士林區,121.521814,25.089175,21,24,8,9,2,9,16,18,17,16,21,2,13,21,13,4,9,7
148,捷運明德站,北投區,121.518316,25.110331,16,17,27,27,26,25,23,24,27,25,29,24,31,23,29,38,49,43
149,北投運動中心,北投區,121.509621,25.116665,46,57,54,41,39,36,23,22,25,15,14,14,14,21,33,20,34,40
150,松德公園,信義區,121.57343,25.036568,20,16,8,7,0,0,10,10,10,13,16,19,10,13,15,23,26,28
151,考試院,文山區,121.549827,24.987507,20,28,16,11,12,12,7,6,7,7,2,0,15,12,20,11,20,20
152,百齡國小,士林區,121.519175,25.08521,30,25,31,22,34,20,12,13,9,9,15,17,13,10,6,22,20,31
153,蔣渭水紀念公園,大同區,121.516299,25.059885,25,23,21,23,21,15,13,18,9,4,1,7,4,13,19,27,31,31
154,中正基河路口,士林區,121.519867,25.093396,21,22,17,19,22,21,17,21,16,14,10,18,14,18,12,17,25,16
155,瑞光港墘路口,內湖區,121.57505,25.076193,11,13,14,12,17,20,23,11,14,22,22,24,16,11,16,22,21,18
156,東湖國小,內湖區,121.61538,25.06853,15,14,11,13,22,20,24,13,10,13,7,10,13,12,27,2,4,6
157,麗山國小,內湖區,121.571467,25.082703,13,11,7,7,4,11,11,10,11,10,6,2,6,3,4,9,15,17
158,捷運東湖站,內湖區,121.61355,25.067026,16,17,24,30,28,32,31,34,31,27,26,16,2,11,14,15,3,6
159,捷運西湖站(1號出口),內湖區,121.566695,25.082866,9,4,7,8,15,16,16,13,12,9,9,6,8,10,10,9,5,2
161,大豐公園,北投區,121.503768,25.131143,42,39,39,20,37,33,31,36,25,26,25,24,28,32,31,46,33,35
162,捷運中山國小站(4號出口),中山區,121.52772,25.062924,34,24,21,17,10,8,5,7,8,4,6,1,4,4,6,7,25,28
163,捷運麟光站2號出口,大安區,121.559279,25.018097,59,56,52,47,44,40,32,33,33,31,34,18,17,21,27,42,59,65
164,捷運奇岩站,北投區,121.500801,25.126286,11,17,17,30,39,28,33,37,41,44,41,26,20,23,18,22,14,13
165,捷運唭哩岸站(2號出口),北投區,121.505693,25.120788,5,4,4,5,6,9,20,27,25,28,20,22,21,28,32,30,31,29
166,臺北市立景美女中,文山區,121.556177,24.980602,10,9,12,14,14,15,12,15,18,17,15,8,12,7,9,15,23,17
167,臺北市立天文館,士林區,121.518046,25.095714,32,38,22,30,30,34,38,39,29,38,32,23,9,5,2,6,7,7
168,河堤國小,中正區,121.522855,25.02288,32,28,32,23,20,12,7,4,8,4,5,10,15,18,19,15,20,23
169,植物園,中正區,121.509813,25.030015,31,28,24,24,22,20,24,20,26,20,20,17,18,15,26,36,38,39
170,新東公園,松山區,121.568883,25.059245,14,18,13,11,12,6,10,11,13,14,12,11,3,21,14,12,27,28
171,文山運動中心,文山區,121.559651,24.996842,25,31,22,23,22,22,21,23,25,24,23,19,20,15,13,9,15,17
172,捷運南京三民站(1號出口),松山區,121.562891,25.051562,21,10,6,14,11,16,13,24,14,7,12,1,17,19,5,5,0,2
173,捷運松江南京站(7號出口),中山區,121.533211,25.052181,44,46,37,35,34,42,41,40,20,21,30,11,39,25,14,4,4,17
174,捷運小巨蛋站(5號出口),松山區,121.553057,25.051702,21,25,18,39,39,31,45,47,25,19,21,23,11,19,15,12,39,42
175,捷運南京復興站(5號出口),松山區,121.544847,25.051618,16,18,26,26,32,18,15,2,19,31,26,28,30,13,27,18,13,8
176,興安華城,中山區,121.542318,25.055997,70,73,69,68,63,55,49,55,54,55,52,50,49,70,70,69,64,71
177,葫蘆國小,士林區,121.507495,25.082538,17,19,21,22,20,25,24,23,23,25,20,16,20,23,6,14,23,21
178,延平國宅,士林區,121.510306,25.078908,13,10,11,13,15,14,15,14,12,13,11,11,6,3,2,10,15,17
179,南港公園,南港區,121.59073,25.041355,35,34,34,32,28,25,23,18,19,19,23,9,2,2,4,2,17,19
180,福華商場,內湖區,121.592654,25.06877,13,15,18,16,15,16,16,15,15,14,11,13,13,17,19,15,17,19
181,建國和平路口,大安區,121.537383,25.02585,31,39,50,25,10,32,23,25,24,13,1,3,16,2,3,5,14,19
182,捷運古亭站(2號出口),中正區,121.523537,25.0253,15,17,17,26,33,36,38,38,36,32,25,18,22,7,7,1,2,6
183,圓環站,大同區,121.514179,25.05379,22,21,17,19,10,9,9,11,4,4,3,5,1,8,9,6,9,8
184,劍潭社區,中山區,121.537892,25.084759,20,18,31,28,27,24,23,23,21,18,17,12,15,14,13,14,17,17
185,?公公園,大安區,121.54605,25.042342,1,4,1,4,4,11,19,19,24,17,10,27,23,16,25,9,16,10
186,臺北市立大學,中正區,121.514218,25.035414,37,38,39,43,33,32,34,31,31,31,25,16,19,14,13,5,3,4
187,仁愛延吉街口,大安區,121.555769,25.037465,14,15,14,4,15,14,12,12,18,17,18,15,31,15,10,23,28,33
188,社子國小,士林區,121.50189,25.090293,39,40,39,39,37,41,39,37,36,36,37,33,41,23,25,25,37,42
189,金瑞公園(金龍路),內湖區,121.58781,25.087987,26,16,28,18,19,10,2,3,2,0,1,5,8,10,11,22,9,13
190,捷運大直站(3號出口),中山區,121.546683,25.079278,10,11,7,7,10,14,17,20,19,18,20,23,33,33,33,39,32,20
191,捷運大湖公園站(2號出口),內湖區,121.60206,25.083873,10,10,8,24,26,25,27,30,30,33,33,34,28,32,17,15,13,13
192,捷運葫洲站(1號出口),內湖區,121.607955,25.072485,9,12,7,11,10,12,16,17,16,15,16,11,11,9,3,3,12,15
193,舊莊區民活動中心,南港區,121.61935,25.041277,23,20,23,20,23,21,22,20,21,25,24,10,6,12,3,6,8,12
194,市民林森路口,中山區,121.524388,25.047958,27,27,24,23,22,19,20,13,10,29,29,35,39,36,42,30,35,33
195,信義杭州路口(中華電信總公司),中正區,121.523987,25.035851,31,27,19,39,39,34,42,44,26,23,35,21,17,15,18,28,28,31
196,新湖國小,內湖區,121.589233,25.068744,9,5,7,8,8,8,9,7,8,13,12,12,11,9,9,6,9,13
197,饒河夜市(八德路側),松山區,121.571885,25.049845,22,20,18,17,14,12,13,8,9,6,6,4,9,15,16,8,2,10
201,東陽公園,南港區,121.597924,25.057164,26,25,24,23,23,23,16,19,22,30,29,24,8,12,20,24,31,36
202,捷運關渡站,北投區,121.467336,25.124646,36,25,21,24,17,20,26,27,21,48,53,17,15,15,36,28,29,24
203,古亭國中,萬華區,121.51057,25.024487,22,24,16,13,12,10,10,10,12,11,5,2,6,7,14,13,18,26
204,臺北市立大學(天母校區),士林區,121.53742,25.113625,18,16,11,8,15,15,14,14,14,20,21,19,15,23,28,16,24,24
205,木柵光輝路口,文山區,121.55561,24.988241,20,18,15,15,16,16,16,13,14,15,15,20,4,5,4,6,9,13
206,捷運辛亥站,文山區,121.55716,25.005386,16,17,15,16,15,15,14,13,14,12,11,7,10,2,7,14,10,11
207,福安國中,士林區,121.487477,25.103242,7,6,7,7,7,10,10,11,12,12,11,13,13,15,15,15,15,15
208,龍山國小,萬華區,121.495342,25.035555,33,27,20,20,20,20,16,18,21,22,19,20,19,18,15,19,19,22
209,捷運復興崗站,北投區,121.486071,25.137837,15,14,17,14,13,17,17,21,17,15,12,11,1,4,2,8,13,11
210,樂群二敬業四路口,中山區,121.558135,25.079766,48,42,39,26,23,21,12,11,3,5,0,6,12,23,26,27,39,48
211,星雲金湖街口,內湖區,121.597339,25.080915,11,10,8,5,20,20,17,17,20,22,22,19,17,15,16,22,25,25
212,北安大直街口,中山區,121.549452,25.084223,18,18,22,22,25,18,17,12,8,28,27,23,20,21,24,27,26,25
213,蘭雅國小,士林區,121.523107,25.107782,5,5,15,14,16,18,20,22,25,28,26,11,8,15,18,24,23,22
